---------------------------------------------------------------------------------------------
-                                                                                           -
-  This is the Tag Index Allocation List, please avoid modding used tags.                   -
-                                                                                           -
-  Used tags are listed under a mod name (ie, [FlatGrass]) or under the name "Reserved:".   -
-                                                                                           -
-  If "Reserved:" that means that those tags are reserved for the mod that they are under.  -
-                                                                                           -
-  Any tags under "Open Tags:" are free for use, mod authors should include a copy of this  -
-  file that includes updated tags that they plan to use, this keeps mods compatible.       -
-                                                                                           -
-  The Offset can be used for Allocation Fixups, however please note that the Offsets are   -
-  only accurate when you build your mod on clean un-modded 0.5.0.2 tags.                   -
-                                                                                           -
---------------------------------------------------------------------------------------------


Open Tags:

cfgt 000057B7 [Offset = 0x7C86B54, Size = 0x68]
cfgt 000057B8 [Offset = 0x7C86CD8, Size = 0x68]
cfgt 000057B9 [Offset = 0x7C86E5C, Size = 0x68]
cfgt 000057BA [Offset = 0x7C86FE0, Size = 0x68]
cfgt 000057BB [Offset = 0x7C87164, Size = 0x68]
cfgt 000057BC [Offset = 0x7C872E8, Size = 0x68]
cfgt 000057BD [Offset = 0x7C8746C, Size = 0x68]
cfgt 000057BE [Offset = 0x7C875F0, Size = 0x68]
cfgt 000057BF [Offset = 0x7C87774, Size = 0x68]
cfgt 000057C0 [Offset = 0x7C878F8, Size = 0x68]
cfgt 000057C1 [Offset = 0x7C87A7C, Size = 0x68]
cfgt 000057C2 [Offset = 0x7C87C00, Size = 0x68]
cfgt 000057C3 [Offset = 0x7C87D84, Size = 0x68]
cfgt 000057C4 [Offset = 0x7C87F08, Size = 0x68]
cfgt 000057C5 [Offset = 0x7C8808C, Size = 0x68]
cfgt 000057C6 [Offset = 0x7C88210, Size = 0x68]
cfgt 000057C7 [Offset = 0x7C88394, Size = 0x68]
cfgt 000057C8 [Offset = 0x7C88518, Size = 0x68]
cfgt 000057C9 [Offset = 0x7C8869C, Size = 0x68]
cfgt 000057CA [Offset = 0x7C88820, Size = 0x68]
cfgt 000057CB [Offset = 0x7C889A4, Size = 0x68]
cfgt 000057CC [Offset = 0x7C88B28, Size = 0x68]
cfgt 000057CD [Offset = 0x7C88CAC, Size = 0x68]
cfgt 000057CE [Offset = 0x7C88E30, Size = 0x68]
cfgt 000057CF [Offset = 0x7C88FB4, Size = 0x68]
cfgt 000057D0 [Offset = 0x7C89138, Size = 0x68]
cfgt 000057D1 [Offset = 0x7C892BC, Size = 0x68]
cfgt 000057D2 [Offset = 0x7C89440, Size = 0x68]
cfgt 000057D3 [Offset = 0x7C895C4, Size = 0x68]
cfgt 000057D4 [Offset = 0x7C89748, Size = 0x68]
cfgt 000057D5 [Offset = 0x7C898CC, Size = 0x68]
cfgt 000057D6 [Offset = 0x7C89A50, Size = 0x68]
cfgt 000057D7 [Offset = 0x7C89BD4, Size = 0x68]
cfgt 000057D8 [Offset = 0x7C89D58, Size = 0x68]
cfgt 000057D9 [Offset = 0x7C89EDC, Size = 0x68]
cfgt 000057DA [Offset = 0x7C8A060, Size = 0x68]
cfgt 000057DB [Offset = 0x7C8A1E4, Size = 0x68]
cfgt 000057DC [Offset = 0x7C8A368, Size = 0x68]
cfgt 000057DD [Offset = 0x7C8A4EC, Size = 0x68]
cfgt 000057DE [Offset = 0x7C8A670, Size = 0x68]
cfgt 000057DF [Offset = 0x7C8A7F4, Size = 0x68]
cfgt 000057E0 [Offset = 0x7C8A978, Size = 0x68]
cfgt 000057E1 [Offset = 0x7C8AAFC, Size = 0x68]
cfgt 000057E2 [Offset = 0x7C8AC80, Size = 0x68]
cfgt 000057E3 [Offset = 0x7C8AE04, Size = 0x68]
cfgt 000057E4 [Offset = 0x7C8AF88, Size = 0x68]
cfgt 000057E5 [Offset = 0x7C8B10C, Size = 0x68]
cfgt 000057E6 [Offset = 0x7C8B290, Size = 0x68]
cfgt 000057E7 [Offset = 0x7C8B414, Size = 0x68]
cfgt 000057E8 [Offset = 0x7C8B598, Size = 0x68]
cfgt 000057E9 [Offset = 0x7C8B71C, Size = 0x68]
cfgt 000057EA [Offset = 0x7C8B8A0, Size = 0x68]
cfgt 000057EB [Offset = 0x7C8BA24, Size = 0x68]
cfgt 000057EC [Offset = 0x7C8BBA8, Size = 0x68]
cfgt 000057ED [Offset = 0x7C8BD2C, Size = 0x68]
cfgt 000057EE [Offset = 0x7C8BEB0, Size = 0x68]
cfgt 000057EF [Offset = 0x7C8C034, Size = 0x68]
cfgt 000057F0 [Offset = 0x7C8C1B8, Size = 0x68]
cfgt 000057F1 [Offset = 0x7C8C33C, Size = 0x68]
cfgt 000057F2 [Offset = 0x7C8C4C0, Size = 0x68]
cfgt 000057F3 [Offset = 0x7C8C644, Size = 0x68]
cfgt 000057F4 [Offset = 0x7C8C7C8, Size = 0x68]
cfgt 000057F5 [Offset = 0x7C8C94C, Size = 0x68]
cfgt 000057F6 [Offset = 0x7C8CAD0, Size = 0x68]
cfgt 000057F7 [Offset = 0x7C8CC54, Size = 0x68]
cfgt 000057F8 [Offset = 0x7C8CDD8, Size = 0x68]
cfgt 000057F9 [Offset = 0x7C8CF5C, Size = 0x68]
cfgt 000057FA [Offset = 0x7C8D0E0, Size = 0x68]
cfgt 000057FB [Offset = 0x7C8D264, Size = 0x68]
cfgt 000057FC [Offset = 0x7C8D3E8, Size = 0x68]
cfgt 000057FD [Offset = 0x7C8D56C, Size = 0x68]
cfgt 000057FE [Offset = 0x7C8D6F0, Size = 0x68]
cfgt 000057FF [Offset = 0x7C8D874, Size = 0x68]
cfgt 00005800 [Offset = 0x7C8D9F8, Size = 0x68]
cfgt 00005801 [Offset = 0x7C8DB7C, Size = 0x68]
cfgt 00005802 [Offset = 0x7C8DD00, Size = 0x68]
cfgt 00005803 [Offset = 0x7C8DE84, Size = 0x68]
cfgt 00005804 [Offset = 0x7C8E008, Size = 0x68]
cfgt 00005805 [Offset = 0x7C8E18C, Size = 0x68]
cfgt 00005806 [Offset = 0x7C8E310, Size = 0x68]
cfgt 00005807 [Offset = 0x7C8E494, Size = 0x68]
cfgt 00005808 [Offset = 0x7C8E618, Size = 0x68]
cfgt 00005809 [Offset = 0x7C8E79C, Size = 0x68]
cfgt 0000580A [Offset = 0x7C8E920, Size = 0x68]
cfgt 0000580B [Offset = 0x7C8EAA4, Size = 0x68]
cfgt 0000580C [Offset = 0x7C8EC28, Size = 0x68]
cfgt 0000580D [Offset = 0x7C8EDAC, Size = 0x68]
cfgt 0000580E [Offset = 0x7C8EF30, Size = 0x68]
cfgt 0000580F [Offset = 0x7C8F0B4, Size = 0x68]
cfgt 00005810 [Offset = 0x7C8F238, Size = 0x68]
cfgt 00005811 [Offset = 0x7C8F3BC, Size = 0x68]
cfgt 00005812 [Offset = 0x7C8F540, Size = 0x68]
cfgt 00005813 [Offset = 0x7C8F6C4, Size = 0x68]
cfgt 00005814 [Offset = 0x7C8F848, Size = 0x68]
cfgt 00005815 [Offset = 0x7C8F9CC, Size = 0x68]
cfgt 00005816 [Offset = 0x7C8FB50, Size = 0x68]
cfgt 00005817 [Offset = 0x7C8FCD4, Size = 0x68]
cfgt 00005818 [Offset = 0x7C8FE58, Size = 0x68]
cfgt 00005819 [Offset = 0x7C8FFDC, Size = 0x68]
cfgt 0000581A [Offset = 0x7C90160, Size = 0x68]
cfgt 0000581B [Offset = 0x7C902E4, Size = 0x68]
cfgt 0000581C [Offset = 0x7C90468, Size = 0x68]
cfgt 0000581D [Offset = 0x7C905EC, Size = 0x68]
cfgt 0000581E [Offset = 0x7C90770, Size = 0x68]
cfgt 0000581F [Offset = 0x7C908F4, Size = 0x68]
cfgt 00005820 [Offset = 0x7C90A78, Size = 0x68]
cfgt 00005821 [Offset = 0x7C90BFC, Size = 0x68]
cfgt 00005822 [Offset = 0x7C90D80, Size = 0x68]
cfgt 00005823 [Offset = 0x7C90F04, Size = 0x68]
cfgt 00005824 [Offset = 0x7C91088, Size = 0x68]
cfgt 00005825 [Offset = 0x7C9120C, Size = 0x68]
cfgt 00005826 [Offset = 0x7C91390, Size = 0x68]
cfgt 00005827 [Offset = 0x7C91514, Size = 0x68]
cfgt 00005828 [Offset = 0x7C91698, Size = 0x68]
cfgt 00005829 [Offset = 0x7C9181C, Size = 0x68]
cfgt 0000582A [Offset = 0x7C919A0, Size = 0x68]
cfgt 0000582B [Offset = 0x7C91B24, Size = 0x68]
cfgt 0000582C [Offset = 0x7C91CA8, Size = 0x68]
cfgt 0000582D [Offset = 0x7C91E2C, Size = 0x68]
cfgt 0000582E [Offset = 0x7C91FB0, Size = 0x68]
cfgt 0000582F [Offset = 0x7C92134, Size = 0x68]
cfgt 00005830 [Offset = 0x7C922B8, Size = 0x68]
cfgt 00005831 [Offset = 0x7C9243C, Size = 0x68]
cfgt 00005832 [Offset = 0x7C925C0, Size = 0x68]
cfgt 00005833 [Offset = 0x7C92744, Size = 0x68]
cfgt 00005834 [Offset = 0x7C928C8, Size = 0x68]
cfgt 00005835 [Offset = 0x7C92A4C, Size = 0x68]
cfgt 00005836 [Offset = 0x7C92BD0, Size = 0x68]
cfgt 00005837 [Offset = 0x7C92D54, Size = 0x68]
cfgt 00005838 [Offset = 0x7C92ED8, Size = 0x68]
cfgt 00005839 [Offset = 0x7C9305C, Size = 0x68]
cfgt 0000583A [Offset = 0x7C931E0, Size = 0x68]
cfgt 0000583B [Offset = 0x7C93364, Size = 0x68]
cfgt 0000583C [Offset = 0x7C934E8, Size = 0x68]
cfgt 0000583D [Offset = 0x7C9366C, Size = 0x68]
cfgt 0000583E [Offset = 0x7C937F0, Size = 0x68]
cfgt 0000583F [Offset = 0x7C93974, Size = 0x68]
cfgt 00005840 [Offset = 0x7C93AF8, Size = 0x68]
cfgt 00005841 [Offset = 0x7C93C7C, Size = 0x68]
cfgt 00005842 [Offset = 0x7C93E00, Size = 0x68]
cfgt 00005843 [Offset = 0x7C93F84, Size = 0x68]
cfgt 00005844 [Offset = 0x7C94108, Size = 0x68]
cfgt 00005845 [Offset = 0x7C9428C, Size = 0x68]
cfgt 00005846 [Offset = 0x7C94410, Size = 0x68]
cfgt 00005847 [Offset = 0x7C94594, Size = 0x68]
cfgt 00005848 [Offset = 0x7C94718, Size = 0x68]
cfgt 00005849 [Offset = 0x7C9489C, Size = 0x68]
cfgt 0000584A [Offset = 0x7C94A20, Size = 0x68]
cfgt 0000584B [Offset = 0x7C94BA4, Size = 0x68]
cfgt 0000584C [Offset = 0x7C94D28, Size = 0x68]
cfgt 0000584D [Offset = 0x7C94EAC, Size = 0x68]
cfgt 0000584E [Offset = 0x7C95030, Size = 0x68]
cfgt 0000584F [Offset = 0x7C951B4, Size = 0x68]
cfgt 00005850 [Offset = 0x7C95338, Size = 0x68]
cfgt 00005851 [Offset = 0x7C954BC, Size = 0x68]
cfgt 00005852 [Offset = 0x7C95640, Size = 0x68]
cfgt 00005853 [Offset = 0x7C957C4, Size = 0x68]
cfgt 00005854 [Offset = 0x7C95948, Size = 0x68]
cfgt 00005855 [Offset = 0x7C95ACC, Size = 0x68]
cfgt 00005856 [Offset = 0x7C95C50, Size = 0x68]
cfgt 00005857 [Offset = 0x7C95DD4, Size = 0x68]
cfgt 00005858 [Offset = 0x7C95F58, Size = 0x68]
cfgt 00005859 [Offset = 0x7C960DC, Size = 0x68]
cfgt 0000585A [Offset = 0x7C96260, Size = 0x68]
cfgt 0000585B [Offset = 0x7C963E4, Size = 0x68]
cfgt 0000585C [Offset = 0x7C96568, Size = 0x68]
cfgt 0000585D [Offset = 0x7C966EC, Size = 0x68]
cfgt 0000585E [Offset = 0x7C96870, Size = 0x68]
cfgt 0000585F [Offset = 0x7C969F4, Size = 0x68]
cfgt 00005860 [Offset = 0x7C96B78, Size = 0x68]
cfgt 00005861 [Offset = 0x7C96CFC, Size = 0x68]
cfgt 00005862 [Offset = 0x7C96E80, Size = 0x68]
cfgt 00005863 [Offset = 0x7C97004, Size = 0x68]
cfgt 00005864 [Offset = 0x7C97188, Size = 0x68]
cfgt 00005865 [Offset = 0x7C9730C, Size = 0x68]
cfgt 00005866 [Offset = 0x7C97490, Size = 0x68]
cfgt 00005867 [Offset = 0x7C97614, Size = 0x68]
cfgt 00005868 [Offset = 0x7C97798, Size = 0x68]
cfgt 00005869 [Offset = 0x7C9791C, Size = 0x68]
cfgt 0000586A [Offset = 0x7C97AA0, Size = 0x68]
cfgt 0000586B [Offset = 0x7C97C24, Size = 0x68]
cfgt 0000586C [Offset = 0x7C97DA8, Size = 0x68]
cfgt 0000586D [Offset = 0x7C97F2C, Size = 0x68]
cfgt 0000586E [Offset = 0x7C980B0, Size = 0x68]
cfgt 0000586F [Offset = 0x7C98234, Size = 0x68]
cfgt 00005870 [Offset = 0x7C983B8, Size = 0x68]
cfgt 00005871 [Offset = 0x7C9853C, Size = 0x68]
cfgt 00005872 [Offset = 0x7C986C0, Size = 0x68]
cfgt 00005873 [Offset = 0x7C98844, Size = 0x68]
cfgt 00005874 [Offset = 0x7C989C8, Size = 0x68]
cfgt 00005875 [Offset = 0x7C98B4C, Size = 0x68]
cfgt 00005876 [Offset = 0x7C98CD0, Size = 0x68]
cfgt 00005877 [Offset = 0x7C98E54, Size = 0x68]
cfgt 00005878 [Offset = 0x7C98FD8, Size = 0x68]
cfgt 00005879 [Offset = 0x7C9915C, Size = 0x68]
cfgt 0000587A [Offset = 0x7C992E0, Size = 0x68]
cfgt 0000587B [Offset = 0x7C99464, Size = 0x68]
cfgt 0000587C [Offset = 0x7C995E8, Size = 0x68]
cfgt 0000587D [Offset = 0x7C9976C, Size = 0x68]
cfgt 0000587E [Offset = 0x7C998F0, Size = 0x68]
cfgt 0000587F [Offset = 0x7C99A74, Size = 0x68]
cfgt 00005880 [Offset = 0x7C99BF8, Size = 0x68]
cfgt 00005881 [Offset = 0x7C99D7C, Size = 0x68]
cfgt 00005882 [Offset = 0x7C99F00, Size = 0x68]
cfgt 00005883 [Offset = 0x7C9A084, Size = 0x68]
cfgt 00005884 [Offset = 0x7C9A208, Size = 0x68]
cfgt 00005885 [Offset = 0x7C9A38C, Size = 0x68]
cfgt 00005886 [Offset = 0x7C9A510, Size = 0x68]
cfgt 00005887 [Offset = 0x7C9A694, Size = 0x68]
cfgt 00005888 [Offset = 0x7C9A818, Size = 0x68]
cfgt 00005889 [Offset = 0x7C9A99C, Size = 0x68]
cfgt 0000588A [Offset = 0x7C9AB20, Size = 0x68]
cfgt 0000588B [Offset = 0x7C9ACA4, Size = 0x68]
cfgt 0000588C [Offset = 0x7C9AE28, Size = 0x68]
cfgt 0000588D [Offset = 0x7C9AFAC, Size = 0x68]
cfgt 0000588E [Offset = 0x7C9B130, Size = 0x68]
cfgt 0000588F [Offset = 0x7C9B2B4, Size = 0x68]
cfgt 00005890 [Offset = 0x7C9B438, Size = 0x68]
cfgt 00005891 [Offset = 0x7C9B5BC, Size = 0x68]
cfgt 00005892 [Offset = 0x7C9B740, Size = 0x68]
cfgt 00005893 [Offset = 0x7C9B8C4, Size = 0x68]
cfgt 00005894 [Offset = 0x7C9BA48, Size = 0x68]
